"","run_name","out_name","grid_pth","wind_pth","volcano_name","vent_easting","vent_northing","vent_zone","vent_ht","min_ht","max_ht","min_mass","max_mass","min_dur","max_dur","constrain","nb_wind","wind_start","wind_per_day","seasonality","wind_start_rainy","wind_start_dry","constrain_eruption_date","eruption_date","constrain_wind_dir","min_wind_dir","max_wind_dir","trop_height","max_phi","min_phi","min_med_phi","max_med_phi","min_std_phi","max_std_phi","min_agg","max_agg","max_diam","long_lasting","ht_sample","mass_sample","nb_runs","write_conf","write_gs","write_fig_sep","write_fig_all","write_log_sep","write_log_all","par","par_cpu","eddy_const","diff_coeff","ft_thresh","lithic_dens","pumice_dens","col_step","part_step","alpha","beta"
"45","263350VEI7","263350VEI7OUT",NA,NA,"Ijen","196000.186066073","9108263.93308166","-50","2769","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"46","264220VEI7","264220VEI7OUT",NA,NA,"Iliboleng","528407.285427563","9077883.9237088","-51","1659","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"47","264250VEI7","264250VEI7OUT",NA,NA,"Iliwerung","562730.739248857","9057062.77806523","-51","1018","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"48","264090VEI7","264090VEI7OUT",NA,NA,"Inielika","277767.348995478","9034403.28070341","-51","1559","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"49","264080VEI7","264080VEI7OUT",NA,NA,"Inierie","274553.384914313","9018344.99631418","-51","2245","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"50","284120VEI7","284120VEI7OUT",NA,NA,"Ioto","529221.485893841","2737407.64723315","54","169","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"51","274060VEI7","274060VEI7OUT",NA,NA,"Iraya","396747.080580378","2263694.20068016","51","1009","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"52","264110VEI7","264110VEI7OUT",NA,NA,"Iya","350569.01366296","9016924.58555849","-51","618","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"53","261220VEI7","261220VEI7OUT",NA,NA,"Kaba","235030.6495631","9610369.32352387","-48","1940","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"54","272020VEI7","272020VEI7OUT",NA,NA,"Kanlaon","514448.024015632","1150968.24016335","51","2435","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
